uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
O60341	tissue29_kidney	10.0	tissue29_kidney	8.560549733	2.5179449293434084
O60341	tissue29_liver	4.0	tissue29_liver	21.68782021	1.9548254760240287
O60341	tissue29_lung	12.0	tissue29_lung	4.783257137	3.966187437501941
O60341	tissue29_lymph.node	19.0	tissue29_lymph.node	3.943279524	4.964608923586538
O60341	tissue29_ovary	21.0	tissue29_ovary	7.767231816	5.848318339401908
O60341	tissue29_pancreas	4.0	tissue29_pancreas	12.36746617	3.0722616266183396
O60341	tissue29_placenta	15.0	tissue29_placenta	3.297373251	4.54768153114024
O60341	tissue29_prostate	18.0	tissue29_prostate	3.373294911	4.865332549695616
O60341	tissue29_rectum	19.0	tissue29_rectum	1.251238244	6.422970438060787
O60341	tissue29_salivary.gland	9.0	tissue29_salivary.gland	1.522748305	3.057120459116211
O60341	tissue29_small.intestine	14.0	tissue29_small.intestine	11.46352658	4.373874046052733
O60341	tissue29_smooth.muscle	17.0	tissue29_smooth.muscle	1.570146917	4.874002765149581
O60341	tissue29_spleen	13.0	tissue29_spleen	1.715347627	3.893957354849693
O60341	tissue29_stomach	12.0	tissue29_stomach	1.413158002	3.398247030825348
O60341	tissue29_testis	53.0	tissue29_testis	11.18719153	11.465046860486762
O60341	tissue29_thyroid	15.0	tissue29_thyroid	3.237496945	3.7891860671467796
O60341	tissue29_tonsil	21.0	tissue29_tonsil	4.100376859	4.829581969111535
O60341	tissue29_urinary.bladder	16.0	tissue29_urinary.bladder	2.465054519	4.716313138481822
Q96JG6	tissue29_adipose.tissue	3.0	tissue29_adipose.tissue	5.468391793	3.13176874405658
Q96JG6	tissue29_adrenal.gland	4.0	tissue29_adrenal.gland	1.228596349	1.1129735644476275
Q96JG6	tissue29_appendix	3.0	tissue29_appendix	0.301034432	1.2470407355822237
Q96JG6	tissue29_bone.marrow	2.0	tissue29_bone.marrow	1.995966069	1.9715003163004692
Q96JG6	tissue29_colon	4.0	tissue29_colon	1.070019051	0.6671314660744232
